Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	1160 ms		Content: Europe eve 421120 56
     [java] Duration:	2 ms		Content: Europe carol 1032223 43
     [java] Duration:	2 ms		Content: Europe carol 260224 36
     [java] Duration:	2 ms		Content: Europe gary 62549 54
     [java] Duration:	2 ms		Content: Europe gary 711189 47
     [java] Duration:	2 ms		Content: Europe alice 976508 53
     [java] Duration:	2 ms		Content: Europe alice 752034 31
     [java] Duration:	2 ms		Content: Europe gary 652753 48
     [java] Duration:	2 ms		Content: Europe alice 282691 30
     [java] Duration:	2 ms		Content: Europe gary 722917 48
     [java] Duration:	2 ms		Content: Europe eve 593740 43
     [java] Duration:	2 ms		Content: Europe alice 459276 47
     [java] Duration:	2 ms		Content: Europe eve 712970 59
     [java] Duration:	2 ms		Content: Europe alice 38844 31
     [java] Duration:	2 ms		Content: Europe carol 779012 43
     [java] Duration:	2 ms		Content: Europe gary 81037 54
     [java] Duration:	2 ms		Content: Europe gary 129151 59
     [java] Duration:	2 ms		Content: Europe gary 529732 42
     [java] Duration:	2 ms		Content: Europe gary 625655 49
     [java] Duration:	2 ms		Content: Europe carol 899359 38
     [java] Duration:	2 ms		Content: Europe eve 1048473 52
     [java] Duration:	2 ms		Content: Europe alice 45615 46
     [java] Duration:	3 ms		Content: Europe gary 479479 36
     [java] Duration:	2 ms		Content: Europe eve 917977 54
     [java] Duration:	2 ms		Content: Europe alice 382417 44
     [java] Duration:	38 ms		Content: Europe carol 298581 47
     [java] Duration:	2 ms		Content: Europe eve 266062 37
     [java] Duration:	2 ms		Content: Europe gary 334546 48
     [java] Duration:	2 ms		Content: Europe gary 825841 52
     [java] Duration:	2 ms		Content: Europe carol 886008 45
     [java] Duration:	2 ms		Content: Europe alice 213778 44
     [java] Duration:	2 ms		Content: Europe alice 361282 32
     [java] Duration:	2 ms		Content: Europe alice 1013350 51
     [java] Duration:	2 ms		Content: Europe alice 344888 58
     [java] Duration:	2 ms		Content: Europe carol 94291 52
     [java] Duration:	2 ms		Content: Europe alice 373887 49
     [java] Duration:	2 ms		Content: Europe gary 423116 56
     [java] Duration:	2 ms		Content: Europe gary 424549 51
     [java] Duration:	2 ms		Content: Europe gary 500052 51
     [java] Duration:	2 ms		Content: Europe alice 262611 56
     [java] Duration:	2 ms		Content: Europe carol 837736 34
     [java] Duration:	2 ms		Content: Europe carol 356305 31
     [java] Duration:	28 ms		Content: Europe carol 285217 38
     [java] Duration:	2 ms		Content: Europe alice 971834 50
     [java] Duration:	2 ms		Content: Europe eve 650222 41
     [java] Duration:	2 ms		Content: Europe eve 500271 32
     [java] Duration:	2 ms		Content: Europe gary 690256 48
     [java] Duration:	2 ms		Content: Europe gary 73509 40
     [java] Duration:	2 ms		Content: Europe eve 884900 59
     [java] Duration:	2 ms		Content: Europe alice 143105 52
     [java] Duration:	2 ms		Content: Europe carol 891698 35
     [java] Duration:	2 ms		Content: Europe alice 944907 34
     [java] Duration:	2 ms		Content: Europe eve 849670 55
     [java] Duration:	2 ms		Content: Europe carol 541857 53
     [java] Duration:	2 ms		Content: Europe eve 579808 36
     [java] Duration:	2 ms		Content: Europe eve 1016824 51
     [java] Duration:	2 ms		Content: Europe carol 872503 46
     [java] Duration:	2 ms		Content: Europe alice 209718 36
     [java] Duration:	2 ms		Content: Europe eve 1028961 40
     [java] Duration:	2 ms		Content: Europe alice 397725 51
     [java] Duration:	2 ms		Content: Europe eve 991040 54
     [java] Duration:	2 ms		Content: Europe gary 478355 58
     [java] Duration:	2 ms		Content: Europe gary 957144 42
     [java] Duration:	2 ms		Content: Europe eve 470833 55
     [java] Duration:	2 ms		Content: Europe gary 425375 57
     [java] Duration:	2 ms		Content: Europe eve 535616 51
     [java] Duration:	2 ms		Content: Europe eve 365078 39
     [java] Duration:	2 ms		Content: Europe carol 284741 38
     [java] Duration:	2 ms		Content: Europe alice 117749 37
     [java] Duration:	2 ms		Content: Europe alice 420363 45
     [java] Duration:	2 ms		Content: Europe gary 943608 50
     [java] Duration:	2 ms		Content: Europe gary 999450 30
     [java] Duration:	2 ms		Content: Europe gary 620960 57
     [java] Duration:	2 ms		Content: Europe carol 792130 45
     [java] Duration:	2 ms		Content: Europe carol 219629 52
     [java] Duration:	2 ms		Content: Europe gary 311091 46
     [java] Duration:	2 ms		Content: Europe alice 4308 36
     [java] Duration:	2 ms		Content: Europe eve 418672 43
     [java] Duration:	2 ms		Content: Europe alice 305314 50
     [java] Duration:	2 ms		Content: Europe alice 66256 55
     [java] Duration:	3 ms		Content: Europe carol 429129 49
     [java] Duration:	2 ms		Content: Europe gary 852375 56
     [java] Duration:	2 ms		Content: Europe carol 287548 33
     [java] Duration:	2 ms		Content: Europe eve 747467 50
     [java] Duration:	2 ms		Content: Europe carol 420829 44
     [java] Duration:	2 ms		Content: Europe eve 270119 54
     [java] Duration:	2 ms		Content: Europe eve 182160 51
     [java] Duration:	3 ms		Content: Europe alice 162214 44
     [java] Duration:	2 ms		Content: Europe eve 834179 53
     [java] Duration:	2 ms		Content: Europe eve 505762 50
     [java] Duration:	2 ms		Content: Europe alice 1022688 54
     [java] Duration:	2 ms		Content: Europe carol 771037 56
     [java] Duration:	2 ms		Content: Europe eve 107937 47
     [java] Duration:	2 ms		Content: Europe carol 951169 49
     [java] Duration:	2 ms		Content: Europe gary 964104 42
     [java] Duration:	2 ms		Content: Europe carol 692863 31
     [java] Duration:	2 ms		Content: Europe gary 821391 57
     [java] Duration:	2 ms		Content: Europe gary 717902 55
     [java] Duration:	2 ms		Content: Europe carol 704170 47
     [java] Duration:	2 ms		Content: Europe eve 736199 47
     [java] Duration:	2 ms		Content: Europe alice 18959 48
     [java] Duration:	2 ms		Content: Europe alice 89807 31
     [java] Duration:	2 ms		Content: Europe gary 379351 56
     [java] Duration:	2 ms		Content: Europe alice 305888 59
     [java] Duration:	2 ms		Content: Europe carol 934341 43
     [java] Duration:	2 ms		Content: Europe alice 901172 48
     [java] Duration:	2 ms		Content: Europe eve 908484 43
     [java] Duration:	3 ms		Content: Europe alice 653368 45
     [java] Duration:	2 ms		Content: Europe carol 259139 39
     [java] Duration:	2 ms		Content: Europe alice 73097 39
     [java] Duration:	2 ms		Content: Europe carol 340615 53
     [java] Duration:	2 ms		Content: Europe eve 784812 36
     [java] Duration:	2 ms		Content: Europe eve 127490 51
     [java] Duration:	2 ms		Content: Europe carol 1035067 30
     [java] Duration:	2 ms		Content: Europe eve 712582 53
     [java] Duration:	2 ms		Content: Europe alice 831644 35
     [java] Duration:	2 ms		Content: Europe carol 977830 57
     [java] Duration:	2 ms		Content: Europe alice 927844 54
     [java] Duration:	5 ms		Content: Europe gary 1023769 55
     [java] Duration:	2 ms		Content: Europe carol 649573 31
     [java] Duration:	2 ms		Content: Europe gary 737565 35
     [java] Duration:	3 ms		Content: Europe gary 621458 33
     [java] Duration:	2 ms		Content: Europe eve 578303 57
     [java] Duration:	2 ms		Content: Europe eve 692970 54
     [java] Duration:	2 ms		Content: Europe gary 480465 51
     [java] Duration:	2 ms		Content: Europe eve 874537 36
     [java] Duration:	2 ms		Content: Europe alice 934337 42
     [java] Duration:	2 ms		Content: Europe alice 287186 35
     [java] Duration:	2 ms		Content: Europe carol 844995 47
     [java] Duration:	2 ms		Content: Europe alice 243948 41
     [java] Duration:	2 ms		Content: Europe alice 521639 42
     [java] Duration:	2 ms		Content: Europe carol 134614 51
     [java] Duration:	2 ms		Content: Europe alice 228481 32
     [java] Duration:	2 ms		Content: Europe gary 328010 36
     [java] Duration:	2 ms		Content: Europe alice 230626 42
     [java] Duration:	2 ms		Content: Europe alice 685032 36
     [java] Duration:	2 ms		Content: Europe gary 942368 34
     [java] Duration:	2 ms		Content: Europe alice 348118 58
     [java] Duration:	2 ms		Content: Europe eve 166286 37
     [java] Duration:	2 ms		Content: Europe carol 948784 57
     [java] Duration:	2 ms		Content: Europe alice 689922 53
     [java] Duration:	2 ms		Content: Europe gary 765172 41
     [java] Duration:	2 ms		Content: Europe carol 1009861 44
     [java] Duration:	2 ms		Content: Europe alice 970459 40
     [java] Duration:	2 ms		Content: Europe eve 218287 42
     [java] Duration:	2 ms		Content: Europe alice 859402 30
     [java] Duration:	2 ms		Content: Europe gary 442218 31
     [java] Duration:	2 ms		Content: Europe carol 480346 35
     [java] Duration:	2 ms		Content: Europe gary 660094 46
     [java] Duration:	2 ms		Content: Europe eve 960924 53
     [java] Duration:	2 ms		Content: Europe alice 42337 53
     [java] Duration:	2 ms		Content: Europe alice 1038642 45
     [java] Duration:	2 ms		Content: Europe gary 888717 51
     [java] Duration:	2 ms		Content: Europe alice 853154 40
     [java] Duration:	2 ms		Content: Europe carol 522481 44
     [java] Duration:	2 ms		Content: Europe alice 518833 43
     [java] Duration:	2 ms		Content: Europe carol 269948 49
     [java] Duration:	2 ms		Content: Europe alice 733389 53
     [java] Duration:	2 ms		Content: Europe alice 675726 55
     [java] Duration:	2 ms		Content: Europe eve 867519 37
     [java] Duration:	2 ms		Content: Europe carol 703174 32
     [java] Duration:	2 ms		Content: Europe gary 658690 55
     [java] Duration:	2 ms		Content: Europe carol 66499 46
     [java] Duration:	2 ms		Content: Europe alice 793042 42
     [java] Duration:	4 ms		Content: Europe alice 577271 44
     [java] Duration:	2 ms		Content: Europe gary 324648 35
     [java] Duration:	2 ms		Content: Europe gary 255246 31
     [java] Duration:	2 ms		Content: Europe gary 665697 56
     [java] Duration:	2 ms		Content: Europe alice 743380 46
     [java] Duration:	2 ms		Content: Europe gary 641383 41
     [java] Duration:	2 ms		Content: Europe carol 381540 53
     [java] Duration:	2 ms		Content: Europe carol 254857 34
     [java] Duration:	2 ms		Content: Europe alice 877944 47
     [java] Duration:	2 ms		Content: Europe carol 30582 34
     [java] Duration:	2 ms		Content: Europe eve 607941 57
     [java] Duration:	2 ms		Content: Europe carol 687715 34
     [java] Duration:	2 ms		Content: Europe carol 222428 44
     [java] Duration:	2 ms		Content: Europe carol 824299 48
     [java] Duration:	2 ms		Content: Europe alice 105616 59
     [java] Duration:	2 ms		Content: Europe gary 811360 38
     [java] Duration:	2 ms		Content: Europe eve 855676 53
     [java] Duration:	2 ms		Content: Europe gary 962974 58
     [java] Duration:	2 ms		Content: Europe eve 85126 41
     [java] Duration:	2 ms		Content: Europe gary 498279 42
     [java] Duration:	2 ms		Content: Europe eve 849380 57
     [java] Duration:	2 ms		Content: Europe carol 977645 36
     [java] Duration:	2 ms		Content: Europe carol 406606 37
     [java] Duration:	2 ms		Content: Europe eve 51098 42
     [java] Duration:	2 ms		Content: Europe alice 583067 44
     [java] Duration:	2 ms		Content: Europe gary 655981 34
     [java] Duration:	2 ms		Content: Europe eve 278985 38
     [java] Duration:	2 ms		Content: Europe gary 478644 50
     [java] Duration:	2 ms		Content: Europe alice 169854 48
     [java] Duration:	2 ms		Content: Europe eve 694703 51
     [java] Duration:	2 ms		Content: Europe eve 180524 31
     [java] Duration:	2 ms		Content: Europe alice 123274 30
     [java] Duration:	2 ms		Content: Europe alice 186059 48
     [java] Duration:	2 ms		Content: Europe alice 171789 44
     [java] Duration:	4 ms		Content: Europe carol 1031863 56
     [java] Duration:	2 ms		Content: Europe gary 861383 30
     [java] Duration:	2 ms		Content: Europe gary 676661 41
     [java] Duration:	2 ms		Content: Europe carol 141336 58
     [java] Duration:	2 ms		Content: Europe alice 194292 59
     [java] Duration:	2 ms		Content: Europe gary 369690 44
     [java] Duration:	2 ms		Content: Europe eve 182031 41
     [java] Duration:	2 ms		Content: Europe eve 142081 45
     [java] Duration:	2 ms		Content: Europe gary 718060 35
     [java] Duration:	2 ms		Content: Europe eve 720140 53
     [java] Duration:	2 ms		Content: Europe carol 176674 33
     [java] Duration:	2 ms		Content: Europe alice 418159 45
     [java] Duration:	2 ms		Content: Europe gary 803141 37
     [java] Duration:	2 ms		Content: Europe eve 730986 39
     [java] Duration:	2 ms		Content: Europe eve 439055 44
     [java] Duration:	2 ms		Content: Europe alice 214936 47
     [java] Duration:	2 ms		Content: Europe eve 371516 33
     [java] Duration:	2 ms		Content: Europe alice 157080 37
     [java] Duration:	2 ms		Content: Europe eve 73235 41
     [java] Duration:	2 ms		Content: Europe alice 955890 34
     [java] Duration:	2 ms		Content: Europe eve 803182 33
     [java] Duration:	2 ms		Content: Europe carol 101474 45
     [java] Duration:	2 ms		Content: Europe gary 865757 52
     [java] Duration:	2 ms		Content: Europe carol 685991 44
     [java] Duration:	2 ms		Content: Europe alice 313338 31
     [java] Duration:	2 ms		Content: Europe alice 276941 38
     [java] Duration:	2 ms		Content: Europe eve 296334 55
     [java] Duration:	2 ms		Content: Europe gary 560940 39
     [java] Duration:	2 ms		Content: Europe carol 221162 52
     [java] Duration:	2 ms		Content: Europe carol 657180 32
     [java] Duration:	2 ms		Content: Europe carol 405081 53
     [java] Duration:	2 ms		Content: Europe carol 641391 49
     [java] Duration:	2 ms		Content: Europe gary 617730 39
     [java] Duration:	2 ms		Content: Europe eve 481472 37
     [java] Duration:	2 ms		Content: Europe alice 535338 37
     [java] Duration:	2 ms		Content: Europe eve 328428 36
     [java] Duration:	2 ms		Content: Europe gary 464602 30
     [java] Duration:	2 ms		Content: Europe carol 948991 33
     [java] Duration:	2 ms		Content: Europe carol 982413 42
     [java] Duration:	2 ms		Content: Europe gary 19605 46
     [java] Duration:	1 ms		Content: Europe alice 740603 49
     [java] Duration:	3 ms		Content: Europe carol 675906 39
     [java] Duration:	2 ms		Content: Europe gary 68742 55
     [java] Duration:	2 ms		Content: Europe eve 566447 37
     [java] Duration:	2 ms		Content: Europe gary 130787 39
     [java] Duration:	2 ms		Content: Europe gary 969073 48
     [java] Duration:	2 ms		Content: Europe gary 466014 37
     [java] Duration:	3 ms		Content: Europe alice 617986 42
     [java] Duration:	2 ms		Content: Europe eve 787756 57
     [java] Duration:	2 ms		Content: Europe gary 935541 41
     [java] Duration:	2 ms		Content: Europe eve 282961 30
     [java] Duration:	2 ms		Content: Europe alice 51566 46
     [java] Duration:	2 ms		Content: Europe eve 756685 33
     [java] Duration:	2 ms		Content: Europe eve 468990 38
     [java] Duration:	2 ms		Content: Europe eve 953085 55
     [java] Duration:	2 ms		Content: Europe gary 976789 32
     [java] Duration:	2 ms		Content: Europe alice 518967 35
     [java] Duration:	2 ms		Content: Europe gary 221372 31
     [java] Duration:	2 ms		Content: Europe gary 964278 43
     [java] Duration:	2 ms		Content: Europe carol 320940 45
     [java] Duration:	2 ms		Content: Europe gary 969281 52
     [java] Duration:	2 ms		Content: Europe carol 624343 42
     [java] Duration:	2 ms		Content: Europe gary 122987 58
     [java] Duration:	2 ms		Content: Europe carol 656765 43
     [java] Duration:	2 ms		Content: Europe eve 582197 41
     [java] Duration:	2 ms		Content: Europe gary 547580 33
     [java] Duration:	2 ms		Content: Europe alice 257939 57
     [java] Duration:	2 ms		Content: Europe carol 786838 57
     [java] Duration:	2 ms		Content: Europe gary 939016 31
     [java] Duration:	2 ms		Content: Europe eve 214141 59
     [java] Duration:	2 ms		Content: Europe eve 492667 41
     [java] Duration:	2 ms		Content: Europe carol 431904 52
     [java] Duration:	2 ms		Content: Europe carol 93814 30
     [java] Duration:	2 ms		Content: Europe carol 521716 50
     [java] Duration:	2 ms		Content: Europe eve 95706 34
     [java] Duration:	2 ms		Content: Europe carol 955181 57
     [java] Duration:	2 ms		Content: Europe gary 267312 42
     [java] Duration:	2 ms		Content: Europe carol 991118 54
     [java] Duration:	2 ms		Content: Europe eve 975528 50
     [java] Duration:	2 ms		Content: Europe alice 718200 32
     [java] Duration:	2 ms		Content: Europe alice 615254 41
     [java] Duration:	3 ms		Content: Europe carol 481192 35
     [java] Duration:	2 ms		Content: Europe alice 675194 50
     [java] Duration:	2 ms		Content: Europe eve 131651 34
     [java] Duration:	2 ms		Content: Europe carol 350313 47
     [java] Duration:	2 ms		Content: Europe gary 101242 42
     [java] Duration:	2 ms		Content: Europe gary 862246 43
     [java] Duration:	2 ms		Content: Europe carol 335024 42
     [java] Duration:	2 ms		Content: Europe gary 666246 45
     [java] Duration:	2 ms		Content: Europe eve 27814 32
     [java] Duration:	2 ms		Content: Europe carol 48431 35
     [java] Duration:	2 ms		Content: Europe carol 224825 47
     [java] Duration:	2 ms		Content: Europe gary 463117 57
     [java] Duration:	2 ms		Content: Europe alice 213270 47
     [java] Duration:	2 ms		Content: Europe gary 746383 40
     [java] Duration:	2 ms		Content: Europe eve 322295 30
     [java] Duration:	1 ms		Content: Europe alice 968738 52
     [java] Duration:	2 ms		Content: Europe alice 707864 46
     [java] Duration:	2 ms		Content: Europe eve 525726 41
     [java] Duration:	2 ms		Content: Europe gary 205146 59
     [java] Duration:	2 ms		Content: Europe eve 722209 46
     [java] Duration:	2 ms		Content: Europe carol 727008 32
     [java] Duration:	2 ms		Content: Europe alice 1024130 38
     [java] Duration:	2 ms		Content: Europe eve 993884 55
     [java] Duration:	2 ms		Content: Europe eve 221948 31
     [java] Duration:	2 ms		Content: Europe gary 826484 51
     [java] Duration:	2 ms		Content: Europe gary 172826 43
     [java] Duration:	2 ms		Content: Europe gary 94646 56
     [java] Duration:	2 ms		Content: Europe eve 336825 30
     [java] Duration:	2 ms		Content: Europe eve 846042 31
     [java] Duration:	2 ms		Content: Europe alice 908710 30
     [java] Duration:	2 ms		Content: Europe carol 270234 34
     [java] Duration:	2 ms		Content: Europe carol 605297 52
     [java] Duration:	1 ms		Content: Europe alice 216760 45
     [java] Duration:	2 ms		Content: Europe alice 109165 35
     [java] Duration:	2 ms		Content: Europe alice 41809 33
     [java] Duration:	2 ms		Content: Europe carol 524322 39
     [java] Duration:	2 ms		Content: Europe gary 1011673 41
     [java] Duration:	2 ms		Content: Europe alice 950103 52
     [java] Duration:	2 ms		Content: Europe carol 977836 42
     [java] Duration:	2 ms		Content: Europe carol 960312 54
     [java] Duration:	2 ms		Content: Europe eve 668163 49
     [java] Duration:	2 ms		Content: Europe carol 1004818 48
     [java] Duration:	29 ms		Content: Europe alice 373655 42
     [java] Duration:	2 ms		Content: Europe gary 59943 54
     [java] Duration:	2 ms		Content: Europe gary 971814 53
     [java] Duration:	2 ms		Content: Europe gary 402813 53
     [java] Duration:	1 ms		Content: Europe eve 598550 45
     [java] Duration:	2 ms		Content: Europe carol 438397 54
     [java] Duration:	2 ms		Content: Europe alice 659324 47
     [java] Duration:	2 ms		Content: Europe eve 644404 46
     [java] Duration:	2 ms		Content: Europe alice 772591 54
     [java] Duration:	2 ms		Content: Europe eve 980952 45
     [java] Duration:	2 ms		Content: Europe eve 832858 30
     [java] Duration:	2 ms		Content: Europe carol 429771 32
     [java] Duration:	2 ms		Content: Europe alice 1018290 51
     [java] Duration:	2 ms		Content: Europe alice 643754 34
     [java] Duration:	2 ms		Content: Europe alice 141913 57
     [java] Duration:	2 ms		Content: Europe alice 265680 55
     [java] Duration:	3 ms		Content: Europe eve 744767 42
     [java] Duration:	2 ms		Content: Europe alice 834102 31
     [java] Duration:	2 ms		Content: Europe eve 85325 33
     [java] Duration:	2 ms		Content: Europe alice 620519 52
     [java] Duration:	2 ms		Content: Europe gary 135662 50
     [java] Duration:	1 ms		Content: Europe gary 535881 52
     [java] Duration:	2 ms		Content: Europe carol 1005542 53
     [java] Duration:	2 ms		Content: Europe carol 511853 48
     [java] Duration:	2 ms		Content: Europe eve 455258 50
     [java] Duration:	2 ms		Content: Europe gary 670233 54
     [java] Duration:	2 ms		Content: Europe alice 748533 36
     [java] Duration:	2 ms		Content: Europe eve 862396 46
     [java] Duration:	2 ms		Content: Europe alice 105053 58
     [java] Duration:	2 ms		Content: Europe gary 418129 53
     [java] Duration:	2 ms		Content: Europe eve 647037 40
     [java] Duration:	2 ms		Content: Europe carol 48563 37
     [java] Duration:	2 ms		Content: Europe alice 240422 42
     [java] Duration:	3 ms		Content: Europe gary 278207 44
     [java] Duration:	2 ms		Content: Europe carol 968226 46
     [java] Duration:	2 ms		Content: Europe gary 960117 39
     [java] Duration:	2 ms		Content: Europe gary 147047 34
     [java] Duration:	2 ms		Content: Europe gary 21826 59
     [java] Duration:	2 ms		Content: Europe gary 410940 46
     [java] Duration:	3 ms		Content: Europe alice 525900 46
     [java] Duration:	2 ms		Content: Europe gary 766555 52
     [java] Duration:	2 ms		Content: Europe gary 967511 45
     [java] Duration:	2 ms		Content: Europe gary 607206 40
     [java] Duration:	2 ms		Content: Europe eve 1000542 34
     [java] Duration:	2 ms		Content: Europe gary 551701 47
     [java] Duration:	2 ms		Content: Europe eve 51326 54
     [java] Duration:	2 ms		Content: Europe eve 530010 35
     [java] Duration:	2 ms		Content: Europe eve 1021298 56
     [java] Duration:	2 ms		Content: Europe alice 254917 32
     [java] Duration:	2 ms		Content: Europe eve 713963 57
     [java] Duration:	2 ms		Content: Europe alice 569246 34
     [java] Duration:	2 ms		Content: Europe gary 168498 58
     [java] Duration:	2 ms		Content: Europe eve 137408 36
     [java] Duration:	2 ms		Content: Europe gary 114978 38
     [java] Duration:	2 ms		Content: Europe gary 541198 42
     [java] Duration:	2 ms		Content: Europe gary 489603 49
     [java] Duration:	2 ms		Content: Europe alice 845027 35
     [java] Duration:	2 ms		Content: Europe carol 816660 57
     [java] Duration:	2 ms		Content: Europe eve 154209 49
     [java] Duration:	2 ms		Content: Europe alice 944659 40
     [java] Duration:	2 ms		Content: Europe carol 267920 45
     [java] Duration:	2 ms		Content: Europe eve 33757 35
     [java] Duration:	2 ms		Content: Europe gary 163284 40
     [java] Duration:	2 ms		Content: Europe eve 631553 30
     [java] Duration:	2 ms		Content: Europe gary 669115 50
     [java] Duration:	2 ms		Content: Europe eve 575939 43
     [java] Duration:	2 ms		Content: Europe gary 917205 38
     [java] Duration:	2 ms		Content: Europe carol 74911 33
     [java] Duration:	2 ms		Content: Europe eve 354730 57
     [java] Duration:	2 ms		Content: Europe eve 518420 30
     [java] Duration:	2 ms		Content: Europe gary 960500 51
     [java] Duration:	1 ms		Content: Europe gary 1003093 49
     [java] Duration:	2 ms		Content: Europe carol 1021398 53
     [java] Duration:	2 ms		Content: Europe gary 469653 30
     [java] Duration:	3 ms		Content: Europe gary 810789 59
     [java] Duration:	2 ms		Content: Europe gary 638342 31
     [java] Duration:	2 ms		Content: Europe alice 21993 36
     [java] Duration:	2 ms		Content: Europe gary 886450 50
     [java] Duration:	2 ms		Content: Europe carol 790323 37
     [java] Duration:	2 ms		Content: Europe eve 1028290 40
     [java] Duration:	2 ms		Content: Europe eve 945458 52
     [java] Duration:	2 ms		Content: Europe gary 251909 38
     [java] Duration:	29 ms		Content: Europe carol 53026 40
     [java] Duration:	2 ms		Content: Europe alice 194282 49
     [java] Duration:	2 ms		Content: Europe carol 637440 37
     [java] Duration:	2 ms		Content: Europe carol 608788 55
     [java] Duration:	2 ms		Content: Europe eve 326281 45
     [java] Duration:	2 ms		Content: Europe carol 642011 42
     [java] Duration:	2 ms		Content: Europe carol 638224 58
     [java] Duration:	2 ms		Content: Europe alice 542424 50
     [java] Duration:	2 ms		Content: Europe carol 724806 34
     [java] Duration:	2 ms		Content: Europe eve 347656 50
     [java] Duration:	2 ms		Content: Europe gary 261364 46
     [java] Duration:	7 ms		Content: Europe eve 770397 47
     [java] Duration:	2 ms		Content: Europe eve 49081 54
     [java] Duration:	2 ms		Content: Europe eve 169705 48
     [java] Duration:	2 ms		Content: Europe eve 487560 37
     [java] Duration:	1 ms		Content: Europe carol 443959 48
     [java] Duration:	2 ms		Content: Europe carol 823704 57
     [java] Duration:	2 ms		Content: Europe carol 251757 53
     [java] Duration:	2 ms		Content: Europe gary 188089 35
     [java] Duration:	2 ms		Content: Europe alice 358297 33
     [java] Duration:	2 ms		Content: Europe eve 666543 47
     [java] Duration:	2 ms		Content: Europe alice 904594 51
     [java] Duration:	2 ms		Content: Europe alice 637099 30
     [java] Duration:	2 ms		Content: Europe eve 822976 46
     [java] Duration:	2 ms		Content: Europe gary 619839 41
     [java] Duration:	2 ms		Content: Europe eve 384299 43
     [java] Duration:	2 ms		Content: Europe gary 70108 46
     [java] Duration:	24 ms		Content: Europe eve 92958 51
     [java] Duration:	2 ms		Content: Europe gary 979845 54
     [java] Duration:	2 ms		Content: Europe carol 667438 37
     [java] Duration:	2 ms		Content: Europe eve 160821 39
     [java] Duration:	2 ms		Content: Europe eve 763130 53
     [java] Duration:	2 ms		Content: Europe gary 145839 47
     [java] Duration:	2 ms		Content: Europe carol 679270 39
     [java] Duration:	2 ms		Content: Europe alice 1021988 57
     [java] Duration:	2 ms		Content: Europe eve 379247 54
     [java] Duration:	2 ms		Content: Europe carol 743690 57
     [java] Duration:	2 ms		Content: Europe gary 130853 50
     [java] Duration:	2 ms		Content: Europe eve 882312 34
     [java] Duration:	2 ms		Content: Europe carol 384143 46
     [java] Duration:	2 ms		Content: Europe eve 482883 33
     [java] Duration:	2 ms		Content: Europe carol 740250 52
     [java] Duration:	2 ms		Content: Europe eve 618483 59
     [java] Duration:	2 ms		Content: Europe carol 49178 35
     [java] Duration:	2 ms		Content: Europe eve 205233 38
     [java] Duration:	2 ms		Content: Europe carol 924339 48
     [java] Duration:	2 ms		Content: Europe alice 841205 41
     [java] Duration:	3 ms		Content: Europe gary 241053 31
     [java] Duration:	2 ms		Content: Europe alice 251701 34
     [java] Duration:	2 ms		Content: Europe carol 834294 37
     [java] Duration:	2 ms		Content: Europe gary 275550 41
     [java] Duration:	2 ms		Content: Europe carol 742881 59
     [java] Duration:	2 ms		Content: Europe gary 422593 58
     [java] Duration:	2 ms		Content: Europe eve 851065 34
     [java] Duration:	2 ms		Content: Europe eve 277781 38
     [java] Duration:	3 ms		Content: Europe carol 815509 37
     [java] Duration:	2 ms		Content: Europe carol 947397 33
     [java] Duration:	2 ms		Content: Europe alice 515127 44
     [java] Duration:	2 ms		Content: Europe gary 1041868 33
     [java] Duration:	2 ms		Content: Europe carol 123802 52
     [java] Duration:	2 ms		Content: Europe carol 924081 39
     [java] Duration:	2 ms		Content: Europe eve 494130 45
     [java] Duration:	2 ms		Content: Europe gary 364329 38
     [java] Duration:	2 ms		Content: Europe gary 655598 34
     [java] Duration:	2 ms		Content: Europe alice 855418 44
     [java] Duration:	2 ms		Content: Europe eve 195927 53
     [java] Duration:	30 ms		Content: Europe gary 861447 50
     [java] Duration:	2 ms		Content: Europe alice 583705 36
     [java] Duration:	2 ms		Content: Europe gary 473982 51
     [java] Duration:	2 ms		Content: Europe carol 756982 57
     [java] Duration:	2 ms		Content: Europe carol 656211 36
     [java] Duration:	2 ms		Content: Europe carol 1019683 47
     [java] Duration:	2 ms		Content: Europe alice 421968 45
     [java] Duration:	2 ms		Content: Europe eve 425334 37
     [java] Duration:	2 ms		Content: Europe carol 114324 54
     [java] Duration:	3 ms		Content: Europe alice 890512 56
     [java] Duration:	2 ms		Content: Europe alice 154099 32
     [java] Duration:	2 ms		Content: Europe alice 473189 56
     [java] Duration:	2 ms		Content: Europe gary 994950 57
     [java] Duration:	2 ms		Content: Europe gary 198223 59
     [java] Duration:	2 ms		Content: Europe gary 645060 41
     [java] Duration:	2 ms		Content: Europe eve 715612 57
     [java] Duration:	39 ms		Content: Europe carol 1013820 47
     [java] Duration:	2 ms		Content: Europe carol 762561 30
     [java] Duration:	2 ms		Content: Europe eve 332203 55
     [java] Duration:	2 ms		Content: Europe alice 665877 30
     [java] Duration:	2 ms		Content: Europe alice 1001503 51
     [java] Duration:	2 ms		Content: Europe gary 591811 59
     [java] Duration:	2 ms		Content: Europe carol 248462 33
     [java] Duration:	2 ms		Content: Europe gary 411893 34
     [java] Duration:	2 ms		Content: Europe gary 566947 40
     [java] Duration:	2 ms		Content: Europe carol 881243 33
     [java] Duration:	2 ms		Content: Europe alice 583614 31
     [java] Duration:	2 ms		Content: Europe gary 968372 31
