Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	1668 ms		Content: Europe eve 792437 56
     [java] Duration:	5 ms		Content: Europe alice 845770 44
     [java] Duration:	20 ms		Content: Europe carol 97076 54
     [java] Duration:	2 ms		Content: Europe gary 645139 51
     [java] Duration:	2 ms		Content: Europe gary 404300 48
     [java] Duration:	2 ms		Content: Europe eve 56294 37
     [java] com.mongodb.CommandFailureException: { "serverUsed" : "mongos.eu.public/54.228.17.40:27017" , "ok" : 0.0 , "errmsg" : "could not get last error from shard s3/db1.s3.eu.public:27017,db2.s3.eu.public:27017,db3.s3.us.public:27017,db4.s3.us.public:27017 :: caused by :: DBClientBase::findN: transport error: db1.s3.eu.public:27017 ns: avtest.$cmd query: { getlasterror: 1 }"}
     [java] 	at com.mongodb.CommandResult.getException(CommandResult.java:71)
     [java] 	at com.mongodb.CommandResult.throwOnError(CommandResult.java:110)
     [java] 	at com.mongodb.DBTCPConnector._checkWriteError(DBTCPConnector.java:102)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:142)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:115)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:248)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:204)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:76)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:60)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:105)
     [java] 	at mongoAccounting.insertAcct(mongoAccounting.java:76)
     [java] 	at mongoAccounting.main(mongoAccounting.java:49)
     [java] Duration:	3321 ms		Content: Europe alice 523850 42
     [java] Duration:	2 ms		Content: Europe carol 907683 37
     [java] com.mongodb.WriteConcernException: { "serverUsed" : "mongos.eu.public/54.228.17.40:27017" , "err" : "ReplicaSetMonitor no master found for set: s3" , "code" : 10009 , "n" : 0 , "ok" : 1.0}
     [java] 	at com.mongodb.CommandResult.getException(CommandResult.java:77)
     [java] 	at com.mongodb.CommandResult.throwOnError(CommandResult.java:110)
     [java] 	at com.mongodb.DBTCPConnector._checkWriteError(DBTCPConnector.java:102)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:142)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:115)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:248)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:204)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:76)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:60)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:105)
     [java] 	at mongoAccounting.insertAcct(mongoAccounting.java:76)
     [java] 	at mongoAccounting.main(mongoAccounting.java:49)
     [java] Duration:	3360 ms		Content: Europe alice 972292 30
     [java] com.mongodb.WriteConcernException: { "serverUsed" : "mongos.eu.public/54.228.17.40:27017" , "err" : "ReplicaSetMonitor no master found for set: s3" , "code" : 10009 , "n" : 0 , "ok" : 1.0}
     [java] 	at com.mongodb.CommandResult.getException(CommandResult.java:77)
     [java] 	at com.mongodb.CommandResult.throwOnError(CommandResult.java:110)
     [java] 	at com.mongodb.DBTCPConnector._checkWriteError(DBTCPConnector.java:102)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:142)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:115)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:248)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:204)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:76)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:60)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:105)
     [java] 	at mongoAccounting.insertAcct(mongoAccounting.java:76)
     [java] 	at mongoAccounting.main(mongoAccounting.java:49)
     [java] Duration:	3468 ms		Content: Europe alice 1027476 33
     [java] Duration:	3 ms		Content: Europe carol 457545 39
     [java] com.mongodb.WriteConcernException: { "serverUsed" : "mongos.eu.public/54.228.17.40:27017" , "err" : "ReplicaSetMonitor no master found for set: s3" , "code" : 10009 , "n" : 0 , "ok" : 1.0}
     [java] 	at com.mongodb.CommandResult.getException(CommandResult.java:77)
     [java] 	at com.mongodb.CommandResult.throwOnError(CommandResult.java:110)
     [java] 	at com.mongodb.DBTCPConnector._checkWriteError(DBTCPConnector.java:102)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:142)
     [java] 	at com.mongodb.DBTCPConnector.say(DBTCPConnector.java:115)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:248)
     [java] 	at com.mongodb.DBApiLayer$MyCollection.insert(DBApiLayer.java:204)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:76)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:60)
     [java] 	at com.mongodb.DBCollection.insert(DBCollection.java:105)
     [java] 	at mongoAccounting.insertAcct(mongoAccounting.java:76)
     [java] 	at mongoAccounting.main(mongoAccounting.java:49)
     [java] Duration:	3 ms		Content: Europe eve 850648 48
     [java] Duration:	2 ms		Content: Europe eve 969763 39
     [java] Duration:	2 ms		Content: Europe eve 156795 37
     [java] Duration:	2 ms		Content: Europe gary 466269 57
     [java] Duration:	2 ms		Content: Europe gary 944953 32
     [java] Duration:	868 ms		Content: Europe alice 351334 37
     [java] Duration:	3 ms		Content: Europe eve 360383 42
     [java] Duration:	2 ms		Content: Europe alice 413616 35
     [java] Duration:	2 ms		Content: Europe carol 635807 57
     [java] Duration:	2 ms		Content: Europe carol 273925 44
     [java] Duration:	2 ms		Content: Europe eve 562559 38
     [java] Duration:	2 ms		Content: Europe gary 185361 49
     [java] Duration:	2 ms		Content: Europe alice 332651 35
     [java] Duration:	2 ms		Content: Europe alice 802870 49
     [java] Duration:	2 ms		Content: Europe alice 25579 46
     [java] Duration:	2 ms		Content: Europe eve 680927 37
     [java] Duration:	2 ms		Content: Europe gary 780773 38
     [java] Duration:	2 ms		Content: Europe alice 927221 58
     [java] Duration:	2 ms		Content: Europe eve 96247 35
     [java] Duration:	2 ms		Content: Europe gary 724484 58
     [java] Duration:	2 ms		Content: Europe eve 761389 47
     [java] Duration:	2 ms		Content: Europe eve 24701 35
     [java] Duration:	2 ms		Content: Europe eve 804428 36
     [java] Duration:	1 ms		Content: Europe eve 931685 53
     [java] Duration:	2 ms		Content: Europe gary 461565 59
     [java] Duration:	2 ms		Content: Europe alice 587960 41
     [java] Duration:	2 ms		Content: Europe alice 536759 50
     [java] Duration:	2 ms		Content: Europe alice 692597 35
     [java] Duration:	2 ms		Content: Europe alice 181396 58
     [java] Duration:	2 ms		Content: Europe eve 234431 34
     [java] Duration:	5 ms		Content: Europe gary 546961 39
     [java] Duration:	2 ms		Content: Europe eve 473279 42
     [java] Duration:	2 ms		Content: Europe gary 1008528 32
     [java] Duration:	2 ms		Content: Europe gary 52180 40
     [java] Duration:	2 ms		Content: Europe gary 848279 38
     [java] Duration:	2 ms		Content: Europe carol 618237 44
     [java] Duration:	2 ms		Content: Europe alice 973354 30
     [java] Duration:	2 ms		Content: Europe alice 518801 32
     [java] Duration:	2 ms		Content: Europe eve 420992 45
     [java] Duration:	2 ms		Content: Europe alice 933362 38
     [java] Duration:	2 ms		Content: Europe gary 786191 45
     [java] Duration:	2 ms		Content: Europe gary 675315 48
     [java] Duration:	2 ms		Content: Europe eve 26895 37
     [java] Duration:	2 ms		Content: Europe eve 669066 56
     [java] Duration:	2 ms		Content: Europe carol 126298 52
     [java] Duration:	2 ms		Content: Europe carol 826501 52
     [java] Duration:	2 ms		Content: Europe eve 184493 42
     [java] Duration:	2 ms		Content: Europe gary 105692 32
     [java] Duration:	2 ms		Content: Europe eve 942196 53
     [java] Duration:	2 ms		Content: Europe alice 657811 53
     [java] Duration:	2 ms		Content: Europe alice 813215 56
     [java] Duration:	2 ms		Content: Europe carol 706168 44
     [java] Duration:	2 ms		Content: Europe alice 938079 55
     [java] Duration:	2 ms		Content: Europe eve 629835 32
     [java] Duration:	2 ms		Content: Europe alice 981415 36
     [java] Duration:	2 ms		Content: Europe eve 555273 52
     [java] Duration:	2 ms		Content: Europe gary 461756 56
     [java] Duration:	2 ms		Content: Europe gary 837841 54
     [java] Duration:	2 ms		Content: Europe gary 1048161 55
     [java] Duration:	2 ms		Content: Europe gary 719263 37
     [java] Duration:	2 ms		Content: Europe eve 320539 42
     [java] Duration:	2 ms		Content: Europe carol 361446 50
     [java] Duration:	2 ms		Content: Europe carol 951813 51
     [java] Duration:	2 ms		Content: Europe carol 553214 49
     [java] Duration:	2 ms		Content: Europe alice 588650 49
     [java] Duration:	2 ms		Content: Europe carol 255294 58
     [java] Duration:	2 ms		Content: Europe eve 475678 52
     [java] Duration:	2 ms		Content: Europe eve 529739 56
     [java] Duration:	2 ms		Content: Europe alice 287265 35
     [java] Duration:	4 ms		Content: Europe eve 507353 38
     [java] Duration:	2 ms		Content: Europe carol 585634 45
     [java] Duration:	2 ms		Content: Europe gary 223432 48
     [java] Duration:	2 ms		Content: Europe gary 704891 37
     [java] Duration:	2 ms		Content: Europe gary 545435 39
     [java] Duration:	2 ms		Content: Europe carol 957009 44
     [java] Duration:	2 ms		Content: Europe alice 815588 42
     [java] Duration:	2 ms		Content: Europe eve 673646 57
     [java] Duration:	2 ms		Content: Europe carol 427046 58
     [java] Duration:	2 ms		Content: Europe carol 163963 49
     [java] Duration:	2 ms		Content: Europe gary 213951 41
     [java] Duration:	2 ms		Content: Europe alice 145204 54
     [java] Duration:	2 ms		Content: Europe alice 436052 36
     [java] Duration:	3 ms		Content: Europe eve 934258 55
     [java] Duration:	2 ms		Content: Europe alice 423230 47
     [java] Duration:	3 ms		Content: Europe eve 714013 47
     [java] Duration:	2 ms		Content: Europe carol 360962 43
     [java] Duration:	2 ms		Content: Europe gary 845185 53
     [java] Duration:	2 ms		Content: Europe eve 324433 58
     [java] Duration:	2 ms		Content: Europe carol 475922 47
     [java] Duration:	3 ms		Content: Europe carol 350631 40
     [java] Duration:	2 ms		Content: Europe carol 874478 32
     [java] Duration:	2 ms		Content: Europe gary 91481 56
     [java] Duration:	2 ms		Content: Europe alice 295031 51
     [java] Duration:	2 ms		Content: Europe carol 432416 50
     [java] Duration:	2 ms		Content: Europe carol 720325 34
     [java] Duration:	2 ms		Content: Europe alice 742589 32
     [java] Duration:	2 ms		Content: Europe eve 745565 56
     [java] Duration:	2 ms		Content: Europe eve 318536 38
     [java] Duration:	2 ms		Content: Europe eve 250651 31
     [java] Duration:	2 ms		Content: Europe carol 353933 43
     [java] Duration:	2 ms		Content: Europe gary 610255 46
     [java] Duration:	2 ms		Content: Europe carol 163696 45
     [java] Duration:	2 ms		Content: Europe gary 804958 51
     [java] Duration:	2 ms		Content: Europe eve 322461 48
     [java] Duration:	2 ms		Content: Europe gary 407450 58
     [java] Duration:	2 ms		Content: Europe gary 473461 32
     [java] Duration:	2 ms		Content: Europe carol 7591 55
     [java] Duration:	3 ms		Content: Europe carol 150762 50
     [java] Duration:	2 ms		Content: Europe gary 886132 50
     [java] Duration:	2 ms		Content: Europe alice 695859 58
     [java] Duration:	2 ms		Content: Europe eve 694121 43
     [java] Duration:	2 ms		Content: Europe eve 891670 47
     [java] Duration:	2 ms		Content: Europe eve 768861 48
     [java] Duration:	2 ms		Content: Europe gary 671552 52
     [java] Duration:	2 ms		Content: Europe alice 541120 40
     [java] Duration:	2 ms		Content: Europe eve 703668 39
     [java] Duration:	2 ms		Content: Europe eve 97839 46
     [java] Duration:	2 ms		Content: Europe alice 577347 38
     [java] Duration:	2 ms		Content: Europe gary 553596 32
     [java] Duration:	2 ms		Content: Europe eve 988058 31
     [java] Duration:	2 ms		Content: Europe gary 385218 44
     [java] Duration:	2 ms		Content: Europe gary 803855 30
     [java] Duration:	2 ms		Content: Europe gary 457073 39
     [java] Duration:	2 ms		Content: Europe alice 682464 55
     [java] Duration:	2 ms		Content: Europe eve 298134 41
     [java] Duration:	2 ms		Content: Europe alice 805235 49
     [java] Duration:	4 ms		Content: Europe gary 1038074 37
     [java] Duration:	2 ms		Content: Europe eve 507674 54
     [java] Duration:	2 ms		Content: Europe alice 208635 59
     [java] Duration:	2 ms		Content: Europe gary 1048082 58
     [java] Duration:	2 ms		Content: Europe gary 198014 49
     [java] Duration:	2 ms		Content: Europe gary 727663 31
     [java] Duration:	2 ms		Content: Europe carol 704169 35
     [java] Duration:	2 ms		Content: Europe eve 344287 45
     [java] Duration:	2 ms		Content: Europe carol 1034396 50
     [java] Duration:	2 ms		Content: Europe eve 35195 46
     [java] Duration:	2 ms		Content: Europe alice 263504 33
     [java] Duration:	2 ms		Content: Europe gary 1039530 56
     [java] Duration:	3 ms		Content: Europe alice 175921 30
     [java] Duration:	2 ms		Content: Europe alice 549760 50
     [java] Duration:	2 ms		Content: Europe gary 483088 57
     [java] Duration:	2 ms		Content: Europe alice 685078 56
     [java] Duration:	2 ms		Content: Europe alice 223377 57
     [java] Duration:	2 ms		Content: Europe alice 390981 52
     [java] Duration:	2 ms		Content: Europe eve 695023 59
     [java] Duration:	2 ms		Content: Europe alice 837256 42
     [java] Duration:	3 ms		Content: Europe carol 417134 39
     [java] Duration:	2 ms		Content: Europe gary 126215 46
     [java] Duration:	2 ms		Content: Europe gary 972623 34
     [java] Duration:	2 ms		Content: Europe alice 332536 33
     [java] Duration:	2 ms		Content: Europe gary 462237 47
     [java] Duration:	2 ms		Content: Europe gary 36947 31
     [java] Duration:	2 ms		Content: Europe carol 876522 54
     [java] Duration:	2 ms		Content: Europe eve 988033 30
     [java] Duration:	2 ms		Content: Europe carol 239979 56
     [java] Duration:	2 ms		Content: Europe eve 1006585 53
     [java] Duration:	2 ms		Content: Europe carol 851052 42
     [java] Duration:	2 ms		Content: Europe alice 532517 40
     [java] Duration:	2 ms		Content: Europe eve 465800 32
     [java] Duration:	2 ms		Content: Europe gary 768118 44
     [java] Duration:	2 ms		Content: Europe carol 559817 54
     [java] Duration:	2 ms		Content: Europe eve 724184 59
     [java] Duration:	2 ms		Content: Europe eve 942968 51
     [java] Duration:	2 ms		Content: Europe eve 1038041 34
     [java] Duration:	2 ms		Content: Europe gary 45896 45
     [java] Duration:	4 ms		Content: Europe eve 565735 50
     [java] Duration:	2 ms		Content: Europe eve 597075 41
     [java] Duration:	2 ms		Content: Europe eve 566249 48
     [java] Duration:	2 ms		Content: Europe alice 672272 58
     [java] Duration:	2 ms		Content: Europe eve 275191 37
     [java] Duration:	2 ms		Content: Europe alice 425001 42
     [java] Duration:	2 ms		Content: Europe eve 617605 46
     [java] Duration:	2 ms		Content: Europe gary 736800 33
     [java] Duration:	2 ms		Content: Europe eve 240490 52
     [java] Duration:	2 ms		Content: Europe carol 123255 30
     [java] Duration:	2 ms		Content: Europe eve 338277 51
     [java] Duration:	2 ms		Content: Europe gary 324878 46
     [java] Duration:	2 ms		Content: Europe alice 260969 33
     [java] Duration:	2 ms		Content: Europe carol 51797 57
     [java] Duration:	2 ms		Content: Europe eve 686361 42
     [java] Duration:	2 ms		Content: Europe carol 551050 39
     [java] Duration:	2 ms		Content: Europe carol 949042 58
     [java] Duration:	2 ms		Content: Europe gary 735143 40
     [java] Duration:	2 ms		Content: Europe eve 247763 53
     [java] Duration:	2 ms		Content: Europe gary 334695 56
     [java] Duration:	2 ms		Content: Europe alice 110071 36
     [java] Duration:	2 ms		Content: Europe gary 338474 47
     [java] Duration:	2 ms		Content: Europe alice 30932 52
     [java] Duration:	2 ms		Content: Europe eve 338779 47
     [java] Duration:	2 ms		Content: Europe alice 237469 55
     [java] Duration:	2 ms		Content: Europe eve 588651 38
     [java] Duration:	2 ms		Content: Europe carol 215386 58
     [java] Duration:	2 ms		Content: Europe alice 702115 59
     [java] Duration:	2 ms		Content: Europe eve 97232 37
     [java] Duration:	1 ms		Content: Europe eve 423392 45
     [java] Duration:	2 ms		Content: Europe carol 822490 34
     [java] Duration:	2 ms		Content: Europe gary 280005 36
     [java] Duration:	1 ms		Content: Europe carol 935520 58
     [java] Duration:	2 ms		Content: Europe gary 532717 38
     [java] Duration:	2 ms		Content: Europe carol 65994 35
     [java] Duration:	1 ms		Content: Europe gary 759097 58
     [java] Duration:	2 ms		Content: Europe alice 581519 56
     [java] Duration:	2 ms		Content: Europe gary 547912 59
     [java] Duration:	2 ms		Content: Europe gary 412080 38
     [java] Duration:	1 ms		Content: Europe carol 240926 54
     [java] Duration:	1 ms		Content: Europe eve 692182 38
     [java] Duration:	2 ms		Content: Europe carol 689510 41
     [java] Duration:	2 ms		Content: Europe gary 571940 59
     [java] Duration:	4 ms		Content: Europe alice 621158 49
     [java] Duration:	2 ms		Content: Europe alice 903437 37
     [java] Duration:	2 ms		Content: Europe gary 794017 58
     [java] Duration:	2 ms		Content: Europe alice 605016 37
     [java] Duration:	2 ms		Content: Europe gary 170142 55
     [java] Duration:	2 ms		Content: Europe alice 979719 43
     [java] Duration:	2 ms		Content: Europe alice 533633 54
     [java] Duration:	2 ms		Content: Europe carol 585537 39
     [java] Duration:	2 ms		Content: Europe gary 979510 52
     [java] Duration:	2 ms		Content: Europe carol 854993 49
     [java] Duration:	2 ms		Content: Europe eve 506663 59
     [java] Duration:	2 ms		Content: Europe carol 581351 44
     [java] Duration:	2 ms		Content: Europe eve 938636 40
     [java] Duration:	2 ms		Content: Europe gary 488253 48
     [java] Duration:	2 ms		Content: Europe alice 102422 46
     [java] Duration:	2 ms		Content: Europe gary 73042 42
     [java] Duration:	2 ms		Content: Europe gary 965915 56
     [java] Duration:	2 ms		Content: Europe alice 719628 41
     [java] Duration:	2 ms		Content: Europe eve 731540 37
     [java] Duration:	2 ms		Content: Europe gary 632189 42
     [java] Duration:	2 ms		Content: Europe alice 777244 52
     [java] Duration:	2 ms		Content: Europe carol 498713 53
     [java] Duration:	2 ms		Content: Europe alice 19618 47
     [java] Duration:	2 ms		Content: Europe alice 681535 45
     [java] Duration:	2 ms		Content: Europe gary 811643 46
     [java] Duration:	2 ms		Content: Europe eve 463348 49
     [java] Duration:	2 ms		Content: Europe alice 826143 59
     [java] Duration:	2 ms		Content: Europe eve 256113 36
     [java] Duration:	2 ms		Content: Europe eve 906621 58
     [java] Duration:	2 ms		Content: Europe gary 781556 43
     [java] Duration:	2 ms		Content: Europe alice 1046738 40
     [java] Duration:	2 ms		Content: Europe eve 62630 38
     [java] Duration:	2 ms		Content: Europe eve 40328 34
     [java] Duration:	2 ms		Content: Europe alice 64358 34
     [java] Duration:	2 ms		Content: Europe alice 1046838 50
     [java] Duration:	2 ms		Content: Europe eve 1018535 41
     [java] Duration:	2 ms		Content: Europe alice 589661 34
     [java] Duration:	2 ms		Content: Europe gary 954487 32
     [java] Duration:	2 ms		Content: Europe carol 453262 30
     [java] Duration:	2 ms		Content: Europe gary 397681 39
     [java] Duration:	2 ms		Content: Europe eve 654288 31
     [java] Duration:	2 ms		Content: Europe carol 147375 45
     [java] Duration:	2 ms		Content: Europe alice 928359 53
     [java] Duration:	2 ms		Content: Europe eve 284373 36
     [java] Duration:	2 ms		Content: Europe carol 397139 45
     [java] Duration:	2 ms		Content: Europe carol 389450 55
     [java] Duration:	2 ms		Content: Europe gary 929749 39
     [java] Duration:	2 ms		Content: Europe gary 1045968 45
     [java] Duration:	2 ms		Content: Europe alice 600282 48
     [java] Duration:	2 ms		Content: Europe gary 283482 50
     [java] Duration:	2 ms		Content: Europe alice 443601 32
     [java] Duration:	2 ms		Content: Europe gary 786097 41
     [java] Duration:	2 ms		Content: Europe gary 357514 30
     [java] Duration:	2 ms		Content: Europe eve 913594 44
     [java] Duration:	2 ms		Content: Europe eve 1025499 35
     [java] Duration:	2 ms		Content: Europe gary 325511 42
     [java] Duration:	2 ms		Content: Europe carol 591410 43
     [java] Duration:	2 ms		Content: Europe eve 964061 55
     [java] Duration:	2 ms		Content: Europe carol 151935 44
     [java] Duration:	2 ms		Content: Europe carol 455379 42
     [java] Duration:	2 ms		Content: Europe eve 593419 47
     [java] Duration:	2 ms		Content: Europe eve 931882 38
     [java] Duration:	2 ms		Content: Europe gary 335031 53
     [java] Duration:	2 ms		Content: Europe eve 246115 34
     [java] Duration:	2 ms		Content: Europe alice 316235 57
     [java] Duration:	2 ms		Content: Europe alice 803603 55
     [java] Duration:	2 ms		Content: Europe eve 805127 30
     [java] Duration:	2 ms		Content: Europe alice 859961 49
     [java] Duration:	2 ms		Content: Europe alice 47114 30
     [java] Duration:	2 ms		Content: Europe carol 610888 31
     [java] Duration:	2 ms		Content: Europe carol 344595 49
     [java] Duration:	2 ms		Content: Europe alice 646597 44
     [java] Duration:	2 ms		Content: Europe eve 150671 32
     [java] Duration:	2 ms		Content: Europe gary 642647 46
     [java] Duration:	2 ms		Content: Europe alice 161244 37
     [java] Duration:	2 ms		Content: Europe alice 977992 49
     [java] Duration:	2 ms		Content: Europe alice 588177 50
     [java] Duration:	2 ms		Content: Europe alice 60616 32
     [java] Duration:	2 ms		Content: Europe alice 676140 57
     [java] Duration:	2 ms		Content: Europe eve 322828 45
     [java] Duration:	2 ms		Content: Europe alice 707840 43
     [java] Duration:	2 ms		Content: Europe eve 168482 37
     [java] Duration:	2 ms		Content: Europe gary 224412 48
     [java] Duration:	2 ms		Content: Europe gary 636966 45
     [java] Duration:	2 ms		Content: Europe gary 458737 50
     [java] Duration:	2 ms		Content: Europe eve 251807 34
     [java] Duration:	2 ms		Content: Europe alice 739984 41
     [java] Duration:	2 ms		Content: Europe alice 95710 48
     [java] Duration:	2 ms		Content: Europe carol 336332 50
     [java] Duration:	2 ms		Content: Europe eve 62230 39
     [java] Duration:	2 ms		Content: Europe gary 478932 39
     [java] Duration:	2 ms		Content: Europe alice 348248 55
     [java] Duration:	2 ms		Content: Europe eve 162128 31
     [java] Duration:	2 ms		Content: Europe carol 658063 50
     [java] Duration:	2 ms		Content: Europe carol 702969 30
     [java] Duration:	2 ms		Content: Europe gary 807178 59
     [java] Duration:	2 ms		Content: Europe eve 647982 30
     [java] Duration:	2 ms		Content: Europe carol 756032 40
     [java] Duration:	2 ms		Content: Europe alice 331905 58
     [java] Duration:	2 ms		Content: Europe carol 378738 45
     [java] Duration:	2 ms		Content: Europe gary 836538 36
     [java] Duration:	2 ms		Content: Europe alice 667111 36
     [java] Duration:	2 ms		Content: Europe alice 382102 56
     [java] Duration:	2 ms		Content: Europe gary 608010 59
     [java] Duration:	4 ms		Content: Europe carol 379400 30
     [java] Duration:	2 ms		Content: Europe gary 480912 43
     [java] Duration:	2 ms		Content: Europe eve 195781 57
     [java] Duration:	2 ms		Content: Europe eve 415443 45
     [java] Duration:	2 ms		Content: Europe alice 870925 48
     [java] Duration:	2 ms		Content: Europe eve 186199 41
     [java] Duration:	2 ms		Content: Europe eve 261687 49
     [java] Duration:	2 ms		Content: Europe gary 690403 41
     [java] Duration:	2 ms		Content: Europe carol 564608 58
     [java] Duration:	2 ms		Content: Europe carol 558409 47
     [java] Duration:	2 ms		Content: Europe eve 211486 35
     [java] Duration:	2 ms		Content: Europe carol 970797 54
     [java] Duration:	2 ms		Content: Europe gary 838707 33
     [java] Duration:	2 ms		Content: Europe carol 516030 49
     [java] Duration:	2 ms		Content: Europe gary 624557 54
     [java] Duration:	2 ms		Content: Europe gary 606812 55
     [java] Duration:	2 ms		Content: Europe alice 784416 55
     [java] Duration:	2 ms		Content: Europe carol 720219 46
     [java] Duration:	3 ms		Content: Europe gary 299654 32
     [java] Duration:	2 ms		Content: Europe eve 358108 58
     [java] Duration:	2 ms		Content: Europe alice 308207 45
     [java] Duration:	3 ms		Content: Europe carol 125641 34
     [java] Duration:	3 ms		Content: Europe eve 48326 48
     [java] Duration:	3 ms		Content: Europe gary 1021789 46
     [java] Duration:	3 ms		Content: Europe eve 739253 48
     [java] Duration:	2 ms		Content: Europe gary 758657 58
     [java] Duration:	2 ms		Content: Europe eve 837600 45
     [java] Duration:	3 ms		Content: Europe carol 191688 46
     [java] Duration:	2 ms		Content: Europe alice 818101 58
     [java] Duration:	2 ms		Content: Europe alice 224585 54
     [java] Duration:	2 ms		Content: Europe carol 662589 49
     [java] Duration:	2 ms		Content: Europe alice 1045083 40
     [java] Duration:	3 ms		Content: Europe eve 397168 50
     [java] Duration:	2 ms		Content: Europe carol 624902 44
     [java] Duration:	2 ms		Content: Europe carol 278796 39
     [java] Duration:	2 ms		Content: Europe eve 340691 35
     [java] Duration:	2 ms		Content: Europe alice 889051 47
     [java] Duration:	2 ms		Content: Europe carol 209689 42
     [java] Duration:	3 ms		Content: Europe carol 1038348 51
     [java] Duration:	2 ms		Content: Europe eve 826805 54
     [java] Duration:	2 ms		Content: Europe eve 432007 54
     [java] Duration:	2 ms		Content: Europe carol 427789 53
     [java] Duration:	2 ms		Content: Europe gary 188418 52
     [java] Duration:	2 ms		Content: Europe gary 626841 55
     [java] Duration:	2 ms		Content: Europe alice 917140 34
     [java] Duration:	2 ms		Content: Europe eve 39299 56
     [java] Duration:	2 ms		Content: Europe eve 98410 53
     [java] Duration:	2 ms		Content: Europe eve 341464 33
     [java] Duration:	2 ms		Content: Europe carol 645591 35
     [java] Duration:	3 ms		Content: Europe gary 603198 33
     [java] Duration:	2 ms		Content: Europe carol 742746 43
     [java] Duration:	2 ms		Content: Europe gary 232310 53
     [java] Duration:	2 ms		Content: Europe eve 234243 59
     [java] Duration:	2 ms		Content: Europe eve 91885 42
     [java] Duration:	2 ms		Content: Europe alice 196593 51
     [java] Duration:	2 ms		Content: Europe eve 890389 51
     [java] Duration:	2 ms		Content: Europe alice 630475 41
     [java] Duration:	2 ms		Content: Europe carol 260023 52
     [java] Duration:	2 ms		Content: Europe gary 346520 49
     [java] Duration:	2 ms		Content: Europe alice 583842 57
     [java] Duration:	2 ms		Content: Europe eve 791509 46
     [java] Duration:	2 ms		Content: Europe eve 810186 51
     [java] Duration:	2 ms		Content: Europe eve 906029 32
     [java] Duration:	2 ms		Content: Europe gary 751107 45
     [java] Duration:	2 ms		Content: Europe alice 1008122 47
     [java] Duration:	2 ms		Content: Europe eve 946215 48
     [java] Duration:	2 ms		Content: Europe eve 997544 59
     [java] Duration:	2 ms		Content: Europe eve 2638 32
     [java] Duration:	2 ms		Content: Europe alice 752569 54
     [java] Duration:	3 ms		Content: Europe carol 939152 33
     [java] Duration:	2 ms		Content: Europe carol 305687 40
     [java] Duration:	2 ms		Content: Europe gary 852299 42
     [java] Duration:	2 ms		Content: Europe gary 899542 57
     [java] Duration:	2 ms		Content: Europe eve 825833 46
     [java] Duration:	2 ms		Content: Europe eve 974810 53
     [java] Duration:	2 ms		Content: Europe eve 445340 59
     [java] Duration:	2 ms		Content: Europe alice 990749 41
     [java] Duration:	2 ms		Content: Europe alice 650417 44
     [java] Duration:	2 ms		Content: Europe carol 550322 46
     [java] Duration:	2 ms		Content: Europe carol 739269 42
     [java] Duration:	2 ms		Content: Europe gary 434631 57
     [java] Duration:	2 ms		Content: Europe alice 692994 44
     [java] Duration:	2 ms		Content: Europe gary 697040 39
     [java] Duration:	2 ms		Content: Europe gary 283476 36
     [java] Duration:	2 ms		Content: Europe gary 782979 55
     [java] Duration:	2 ms		Content: Europe eve 753247 34
     [java] Duration:	2 ms		Content: Europe eve 632919 43
     [java] Duration:	3 ms		Content: Europe eve 489408 54
     [java] Duration:	2 ms		Content: Europe eve 993824 32
     [java] Duration:	2 ms		Content: Europe carol 1007598 56
     [java] Duration:	2 ms		Content: Europe eve 1003439 38
     [java] Duration:	2 ms		Content: Europe eve 534840 38
     [java] Duration:	6 ms		Content: Europe carol 994534 32
